source_record_id,legal_name,trade_name,document_number,status,billing_street,billing_number,billing_district,billing_city,billing_state,billing_country,billing_postal_code,contact_email,contact_phone,external_id
SRC-CUST-00250,Cliente 0250 Comercio e Servicos Ltda,Cliente 0250,13000000000250,active,Rua Comercial 70,1,Centro,Campinas,SP,Brasil,13070050,financeiro0250@cliente.com.br,19900000250,CLI-0250
SRC-CUST-00251,Cliente 0251 Comercio e Servicos Ltda,Cliente 0251,13000000000251,active,Rua Comercial 71,2,Centro,Sumare,SP,Brasil,13071051,financeiro0251@cliente.com.br,19900000251,CLI-0251
SRC-CUST-00252,Cliente 0252 Comercio e Servicos Ltda,Cliente 0252,13000000000252,active,Rua Comercial 72,3,Distrito Industrial,Valinhos,SP,Brasil,13072052,financeiro0252@cliente.com.br,19900000252,CLI-0252
SRC-CUST-00253,Cliente 0253 Comercio e Servicos Ltda,Cliente 0253,13000000000253,active,Rua Comercial 73,4,Centro,Hortolandia,SP,Brasil,13073053,financeiro0253@cliente.com.br,19900000253,CLI-0253
SRC-CUST-00254,Cliente 0254 Comercio e Servicos Ltda,Cliente 0254,13000000000254,active,Rua Comercial 74,5,Centro,Paulinia,SP,Brasil,13074054,financeiro0254@cliente.com.br,19900000254,CLI-0254
SRC-CUST-00255,Cliente 0255 Comercio e Servicos Ltda,Cliente 0255,13000000000255,active,Rua Comercial 75,6,Centro,Campinas,SP,Brasil,13075055,financeiro0255@cliente.com.br,19900000255,CLI-0255
SRC-CUST-00256,Cliente 0256 Comercio e Servicos Ltda,Cliente 0256,13000000000256,active,Rua Comercial 76,7,Distrito Industrial,Sumare,SP,Brasil,13076056,financeiro0256@cliente.com.br,19900000256,CLI-0256
SRC-CUST-00257,Cliente 0257 Comercio e Servicos Ltda,Cliente 0257,13000000000257,active,Rua Comercial 77,8,Centro,Valinhos,SP,Brasil,13077057,financeiro0257@cliente.com.br,19900000257,CLI-0257
SRC-CUST-00258,Cliente 0258 Comercio e Servicos Ltda,Cliente 0258,13000000000258,active,Rua Comercial 78,9,Centro,Hortolandia,SP,Brasil,13078058,financeiro0258@cliente.com.br,19900000258,CLI-0258
SRC-CUST-00259,Cliente 0259 Comercio e Servicos Ltda,Cliente 0259,13000000000259,active,Rua Comercial 79,10,Centro,Paulinia,SP,Brasil,13079059,financeiro0259@cliente.com.br,19900000259,CLI-0259
SRC-CUST-00260,Cliente 0260 Comercio e Servicos Ltda,Cliente 0260,13000000000260,active,Rua Comercial 80,11,Distrito Industrial,Campinas,SP,Brasil,13080060,financeiro0260@cliente.com.br,19900000260,CLI-0260
SRC-CUST-00261,Cliente 0261 Comercio e Servicos Ltda,Cliente 0261,13000000000261,inactive,Rua Comercial 81,12,Centro,Sumare,SP,Brasil,13081061,financeiro0261@cliente.com.br,19900000261,CLI-0261
SRC-CUST-00262,Cliente 0262 Comercio e Servicos Ltda,Cliente 0262,13000000000262,active,Rua Comercial 82,13,Centro,Valinhos,SP,Brasil,13082062,financeiro0262@cliente.com.br,19900000262,CLI-0262
SRC-CUST-00263,Cliente 0263 Comercio e Servicos Ltda,Cliente 0263,13000000000263,active,Rua Comercial 83,14,Centro,Hortolandia,SP,Brasil,13083063,financeiro0263@cliente.com.br,19900000263,CLI-0263
SRC-CUST-00264,Cliente 0264 Comercio e Servicos Ltda,Cliente 0264,13000000000264,active,Rua Comercial 84,15,Distrito Industrial,Paulinia,SP,Brasil,13084064,financeiro0264@cliente.com.br,19900000264,CLI-0264
SRC-CUST-00265,Cliente 0265 Comercio e Servicos Ltda,Cliente 0265,13000000000265,active,Rua Comercial 85,16,Centro,Campinas,SP,Brasil,13085065,financeiro0265@cliente.com.br,19900000265,CLI-0265
SRC-CUST-00266,Cliente 0266 Comercio e Servicos Ltda,Cliente 0266,13000000000266,active,Rua Comercial 86,17,Centro,Sumare,SP,Brasil,13086066,financeiro0266@cliente.com.br,19900000266,CLI-0266
SRC-CUST-00267,Cliente 0267 Comercio e Servicos Ltda,Cliente 0267,13000000000267,active,Rua Comercial 87,18,Centro,Valinhos,SP,Brasil,13087067,financeiro0267@cliente.com.br,19900000267,CLI-0267
SRC-CUST-00268,Cliente 0268 Comercio e Servicos Ltda,Cliente 0268,13000000000268,active,Rua Comercial 88,19,Distrito Industrial,Hortolandia,SP,Brasil,13088068,financeiro0268@cliente.com.br,19900000268,CLI-0268
SRC-CUST-00269,Cliente 0269 Comercio e Servicos Ltda,Cliente 0269,13000000000269,active,Rua Comercial 89,20,Centro,Paulinia,SP,Brasil,13089069,financeiro0269@cliente.com.br,19900000269,CLI-0269
SRC-CUST-00270,Cliente 0270 Comercio e Servicos Ltda,Cliente 0270,13000000000270,active,Rua Comercial 90,21,Centro,Campinas,SP,Brasil,13000070,financeiro0270@cliente.com.br,19900000270,CLI-0270
SRC-CUST-00271,Cliente 0271 Comercio e Servicos Ltda,Cliente 0271,13000000000271,active,Rua Comercial 91,22,Centro,Sumare,SP,Brasil,13001071,financeiro0271@cliente.com.br,19900000271,CLI-0271
SRC-CUST-00272,Cliente 0272 Comercio e Servicos Ltda,Cliente 0272,13000000000272,active,Rua Comercial 92,23,Distrito Industrial,Valinhos,SP,Brasil,13002072,financeiro0272@cliente.com.br,19900000272,CLI-0272
SRC-CUST-00273,Cliente 0273 Comercio e Servicos Ltda,Cliente 0273,13000000000273,active,Rua Comercial 93,24,Centro,Hortolandia,SP,Brasil,13003073,financeiro0273@cliente.com.br,19900000273,CLI-0273
SRC-CUST-00274,Cliente 0274 Comercio e Servicos Ltda,Cliente 0274,13000000000274,active,Rua Comercial 94,25,Centro,Paulinia,SP,Brasil,13004074,financeiro0274@cliente.com.br,19900000274,CLI-0274
SRC-CUST-00275,Cliente 0275 Comercio e Servicos Ltda,Cliente 0275,13000000000275,active,Rua Comercial 95,26,Centro,Campinas,SP,Brasil,13005075,financeiro0275@cliente.com.br,19900000275,CLI-0275
SRC-CUST-00276,Cliente 0276 Comercio e Servicos Ltda,Cliente 0276,13000000000276,active,Rua Comercial 96,27,Distrito Industrial,Sumare,SP,Brasil,13006076,financeiro0276@cliente.com.br,19900000276,CLI-0276
SRC-CUST-00277,Cliente 0277 Comercio e Servicos Ltda,Cliente 0277,13000000000277,active,Rua Comercial 97,28,Centro,Valinhos,SP,Brasil,13007077,financeiro0277@cliente.com.br,19900000277,CLI-0277
SRC-CUST-00278,Cliente 0278 Comercio e Servicos Ltda,Cliente 0278,13000000000278,active,Rua Comercial 98,29,Centro,Hortolandia,SP,Brasil,13008078,financeiro0278@cliente.com.br,19900000278,CLI-0278
SRC-CUST-00279,Cliente 0279 Comercio e Servicos Ltda,Cliente 0279,13000000000279,active,Rua Comercial 99,30,Centro,Paulinia,SP,Brasil,13009079,financeiro0279@cliente.com.br,19900000279,CLI-0279
SRC-CUST-00280,Cliente 0280 Comercio e Servicos Ltda,Cliente 0280,13000000000280,active,Rua Comercial 100,31,Distrito Industrial,Campinas,SP,Brasil,13010080,financeiro0280@cliente.com.br,19900000280,CLI-0280
SRC-CUST-00281,Cliente 0281 Comercio e Servicos Ltda,Cliente 0281,13000000000281,active,Rua Comercial 101,32,Centro,Sumare,SP,Brasil,13011081,financeiro0281@cliente.com.br,19900000281,CLI-0281
SRC-CUST-00282,Cliente 0282 Comercio e Servicos Ltda,Cliente 0282,13000000000282,active,Rua Comercial 102,33,Centro,Valinhos,SP,Brasil,13012082,financeiro0282@cliente.com.br,19900000282,CLI-0282
SRC-CUST-00283,Cliente 0283 Comercio e Servicos Ltda,Cliente 0283,13000000000283,active,Rua Comercial 103,34,Centro,Hortolandia,SP,Brasil,13013083,financeiro0283@cliente.com.br,19900000283,CLI-0283
SRC-CUST-00284,Cliente 0284 Comercio e Servicos Ltda,Cliente 0284,13000000000284,active,Rua Comercial 104,35,Distrito Industrial,Paulinia,SP,Brasil,13014084,financeiro0284@cliente.com.br,19900000284,CLI-0284
SRC-CUST-00285,Cliente 0285 Comercio e Servicos Ltda,Cliente 0285,13000000000285,active,Rua Comercial 105,36,Centro,Campinas,SP,Brasil,13015085,financeiro0285@cliente.com.br,19900000285,CLI-0285
SRC-CUST-00286,Cliente 0286 Comercio e Servicos Ltda,Cliente 0286,13000000000286,active,Rua Comercial 106,37,Centro,Sumare,SP,Brasil,13016086,financeiro0286@cliente.com.br,19900000286,CLI-0286
SRC-CUST-00287,Cliente 0287 Comercio e Servicos Ltda,Cliente 0287,13000000000287,active,Rua Comercial 107,38,Centro,Valinhos,SP,Brasil,13017087,financeiro0287@cliente.com.br,19900000287,CLI-0287
SRC-CUST-00288,Cliente 0288 Comercio e Servicos Ltda,Cliente 0288,13000000000288,active,Rua Comercial 108,39,Distrito Industrial,Hortolandia,SP,Brasil,13018088,financeiro0288@cliente.com.br,19900000288,CLI-0288
SRC-CUST-00289,Cliente 0289 Comercio e Servicos Ltda,Cliente 0289,13000000000289,active,Rua Comercial 109,40,Centro,Paulinia,SP,Brasil,13019089,financeiro0289@cliente.com.br,19900000289,CLI-0289
SRC-CUST-00290,Cliente 0290 Comercio e Servicos Ltda,Cliente 0290,13000000000290,inactive,Rua Comercial 110,41,Centro,Campinas,SP,Brasil,13020090,financeiro0290@cliente.com.br,19900000290,CLI-0290
SRC-CUST-00291,Cliente 0291 Comercio e Servicos Ltda,Cliente 0291,13000000000291,active,Rua Comercial 111,42,Centro,Sumare,SP,Brasil,13021091,financeiro0291@cliente.com.br,19900000291,CLI-0291
SRC-CUST-00292,Cliente 0292 Comercio e Servicos Ltda,Cliente 0292,13000000000292,active,Rua Comercial 112,43,Distrito Industrial,Valinhos,SP,Brasil,13022092,financeiro0292@cliente.com.br,19900000292,CLI-0292
SRC-CUST-00293,Cliente 0293 Comercio e Servicos Ltda,Cliente 0293,13000000000293,active,Rua Comercial 113,44,Centro,Hortolandia,SP,Brasil,13023093,financeiro0293@cliente.com.br,19900000293,CLI-0293
SRC-CUST-00294,Cliente 0294 Comercio e Servicos Ltda,Cliente 0294,13000000000294,active,Rua Comercial 114,45,Centro,Paulinia,SP,Brasil,13024094,financeiro0294@cliente.com.br,19900000294,CLI-0294
SRC-CUST-00295,Cliente 0295 Comercio e Servicos Ltda,Cliente 0295,13000000000295,active,Rua Comercial 115,46,Centro,Campinas,SP,Brasil,13025095,financeiro0295@cliente.com.br,19900000295,CLI-0295
SRC-CUST-00296,Cliente 0296 Comercio e Servicos Ltda,Cliente 0296,13000000000296,active,Rua Comercial 116,47,Distrito Industrial,Sumare,SP,Brasil,13026096,financeiro0296@cliente.com.br,19900000296,CLI-0296
SRC-CUST-00297,Cliente 0297 Comercio e Servicos Ltda,Cliente 0297,13000000000297,active,Rua Comercial 117,48,Centro,Valinhos,SP,Brasil,13027097,financeiro0297@cliente.com.br,19900000297,CLI-0297
SRC-CUST-00298,Cliente 0298 Comercio e Servicos Ltda,Cliente 0298,13000000000298,active,Rua Comercial 118,49,Centro,Hortolandia,SP,Brasil,13028098,financeiro0298@cliente.com.br,19900000298,CLI-0298
SRC-CUST-00299,Cliente 0299 Comercio e Servicos Ltda,Cliente 0299,13000000000299,active,Rua Comercial 119,50,Centro,Paulinia,SP,Brasil,13029099,financeiro0299@cliente.com.br,19900000299,CLI-0299
SRC-CUST-00300,Cliente 0300 Comercio e Servicos Ltda,Cliente 0300,13000000000300,active,Rua Comercial 120,51,Distrito Industrial,Campinas,SP,Brasil,13030000,financeiro0300@cliente.com.br,19900000300,CLI-0300
SRC-CUST-00301,Cliente 0301 Comercio e Servicos Ltda,Cliente 0301,13000000000301,active,Rua Comercial 121,52,Centro,Sumare,SP,Brasil,13031001,financeiro0301@cliente.com.br,19900000301,CLI-0301
SRC-CUST-00302,Cliente 0302 Comercio e Servicos Ltda,Cliente 0302,13000000000302,active,Rua Comercial 122,53,Centro,Valinhos,SP,Brasil,13032002,financeiro0302@cliente.com.br,19900000302,CLI-0302
SRC-CUST-00303,Cliente 0303 Comercio e Servicos Ltda,Cliente 0303,13000000000303,active,Rua Comercial 123,54,Centro,Hortolandia,SP,Brasil,13033003,financeiro0303@cliente.com.br,19900000303,CLI-0303
SRC-CUST-00304,Cliente 0304 Comercio e Servicos Ltda,Cliente 0304,13000000000304,active,Rua Comercial 124,55,Distrito Industrial,Paulinia,SP,Brasil,13034004,financeiro0304@cliente.com.br,19900000304,CLI-0304
SRC-CUST-00305,Cliente 0305 Comercio e Servicos Ltda,Cliente 0305,13000000000305,active,Rua Comercial 125,56,Centro,Campinas,SP,Brasil,13035005,financeiro0305@cliente.com.br,19900000305,CLI-0305
SRC-CUST-00306,Cliente 0306 Comercio e Servicos Ltda,Cliente 0306,13000000000306,active,Rua Comercial 126,57,Centro,Sumare,SP,Brasil,13036006,financeiro0306@cliente.com.br,19900000306,CLI-0306
SRC-CUST-00307,Cliente 0307 Comercio e Servicos Ltda,Cliente 0307,13000000000307,active,Rua Comercial 127,58,Centro,Valinhos,SP,Brasil,13037007,financeiro0307@cliente.com.br,19900000307,CLI-0307
SRC-CUST-00308,Cliente 0308 Comercio e Servicos Ltda,Cliente 0308,13000000000308,active,Rua Comercial 128,59,Distrito Industrial,Hortolandia,SP,Brasil,13038008,financeiro0308@cliente.com.br,19900000308,CLI-0308
SRC-CUST-00309,Cliente 0309 Comercio e Servicos Ltda,Cliente 0309,13000000000309,active,Rua Comercial 129,60,Centro,Paulinia,SP,Brasil,13039009,financeiro0309@cliente.com.br,19900000309,CLI-0309
SRC-CUST-00310,Cliente 0310 Comercio e Servicos Ltda,Cliente 0310,13000000000310,active,Rua Comercial 130,61,Centro,Campinas,SP,Brasil,13040010,financeiro0310@cliente.com.br,19900000310,CLI-0310
SRC-CUST-00311,Cliente 0311 Comercio e Servicos Ltda,Cliente 0311,13000000000311,active,Rua Comercial 131,62,Centro,Sumare,SP,Brasil,13041011,financeiro0311@cliente.com.br,19900000311,CLI-0311
SRC-CUST-00312,Cliente 0312 Comercio e Servicos Ltda,Cliente 0312,13000000000312,active,Rua Comercial 132,63,Distrito Industrial,Valinhos,SP,Brasil,13042012,financeiro0312@cliente.com.br,19900000312,CLI-0312
SRC-CUST-00313,Cliente 0313 Comercio e Servicos Ltda,Cliente 0313,13000000000313,active,Rua Comercial 133,64,Centro,Hortolandia,SP,Brasil,13043013,financeiro0313@cliente.com.br,19900000313,CLI-0313
SRC-CUST-00314,Cliente 0314 Comercio e Servicos Ltda,Cliente 0314,13000000000314,active,Rua Comercial 134,65,Centro,Paulinia,SP,Brasil,13044014,financeiro0314@cliente.com.br,19900000314,CLI-0314
SRC-CUST-00315,Cliente 0315 Comercio e Servicos Ltda,Cliente 0315,13000000000315,active,Rua Comercial 135,66,Centro,Campinas,SP,Brasil,13045015,financeiro0315@cliente.com.br,19900000315,CLI-0315
SRC-CUST-00316,Cliente 0316 Comercio e Servicos Ltda,Cliente 0316,13000000000316,active,Rua Comercial 136,67,Distrito Industrial,Sumare,SP,Brasil,13046016,financeiro0316@cliente.com.br,19900000316,CLI-0316
SRC-CUST-00317,Cliente 0317 Comercio e Servicos Ltda,Cliente 0317,13000000000317,active,Rua Comercial 137,68,Centro,Valinhos,SP,Brasil,13047017,financeiro0317@cliente.com.br,19900000317,CLI-0317
SRC-CUST-00318,Cliente 0318 Comercio e Servicos Ltda,Cliente 0318,13000000000318,active,Rua Comercial 138,69,Centro,Hortolandia,SP,Brasil,13048018,financeiro0318@cliente.com.br,19900000318,CLI-0318
SRC-CUST-00319,Cliente 0319 Comercio e Servicos Ltda,Cliente 0319,13000000000319,inactive,Rua Comercial 139,70,Centro,Paulinia,SP,Brasil,13049019,financeiro0319@cliente.com.br,19900000319,CLI-0319
SRC-CUST-00320,Cliente 0320 Comercio e Servicos Ltda,Cliente 0320,13000000000320,active,Rua Comercial 140,71,Distrito Industrial,Campinas,SP,Brasil,13050020,financeiro0320@cliente.com.br,19900000320,CLI-0320
SRC-CUST-00321,Cliente 0321 Comercio e Servicos Ltda,Cliente 0321,13000000000321,active,Rua Comercial 141,72,Centro,Sumare,SP,Brasil,13051021,financeiro0321@cliente.com.br,19900000321,CLI-0321
SRC-CUST-00322,Cliente 0322 Comercio e Servicos Ltda,Cliente 0322,13000000000322,active,Rua Comercial 142,73,Centro,Valinhos,SP,Brasil,13052022,financeiro0322@cliente.com.br,19900000322,CLI-0322
SRC-CUST-00323,Cliente 0323 Comercio e Servicos Ltda,Cliente 0323,13000000000323,active,Rua Comercial 143,74,Centro,Hortolandia,SP,Brasil,13053023,financeiro0323@cliente.com.br,19900000323,CLI-0323
SRC-CUST-00324,Cliente 0324 Comercio e Servicos Ltda,Cliente 0324,13000000000324,active,Rua Comercial 144,75,Distrito Industrial,Paulinia,SP,Brasil,13054024,financeiro0324@cliente.com.br,19900000324,CLI-0324
SRC-CUST-00325,Cliente 0325 Comercio e Servicos Ltda,Cliente 0325,13000000000325,active,Rua Comercial 145,76,Centro,Campinas,SP,Brasil,13055025,financeiro0325@cliente.com.br,19900000325,CLI-0325
SRC-CUST-00326,Cliente 0326 Comercio e Servicos Ltda,Cliente 0326,13000000000326,active,Rua Comercial 146,77,Centro,Sumare,SP,Brasil,13056026,financeiro0326@cliente.com.br,19900000326,CLI-0326
SRC-CUST-00327,Cliente 0327 Comercio e Servicos Ltda,Cliente 0327,13000000000327,active,Rua Comercial 147,78,Centro,Valinhos,SP,Brasil,13057027,financeiro0327@cliente.com.br,19900000327,CLI-0327
SRC-CUST-00328,Cliente 0328 Comercio e Servicos Ltda,Cliente 0328,13000000000328,active,Rua Comercial 148,79,Distrito Industrial,Hortolandia,SP,Brasil,13058028,financeiro0328@cliente.com.br,19900000328,CLI-0328
SRC-CUST-00329,Cliente 0329 Comercio e Servicos Ltda,Cliente 0329,13000000000329,active,Rua Comercial 149,80,Centro,Paulinia,SP,Brasil,13059029,financeiro0329@cliente.com.br,19900000329,CLI-0329
SRC-CUST-00330,Cliente 0330 Comercio e Servicos Ltda,Cliente 0330,13000000000330,active,Rua Comercial 150,81,Centro,Campinas,SP,Brasil,13060030,financeiro0330@cliente.com.br,19900000330,CLI-0330
SRC-CUST-00331,Cliente 0331 Comercio e Servicos Ltda,Cliente 0331,13000000000331,active,Rua Comercial 151,82,Centro,Sumare,SP,Brasil,13061031,financeiro0331@cliente.com.br,19900000331,CLI-0331
SRC-CUST-00332,Cliente 0332 Comercio e Servicos Ltda,Cliente 0332,13000000000332,active,Rua Comercial 152,83,Distrito Industrial,Valinhos,SP,Brasil,13062032,financeiro0332@cliente.com.br,19900000332,CLI-0332
SRC-CUST-00333,Cliente 0333 Comercio e Servicos Ltda,Cliente 0333,13000000000333,active,Rua Comercial 153,84,Centro,Hortolandia,SP,Brasil,13063033,financeiro0333@cliente.com.br,19900000333,CLI-0333
SRC-CUST-00334,Cliente 0334 Comercio e Servicos Ltda,Cliente 0334,13000000000334,active,Rua Comercial 154,85,Centro,Paulinia,SP,Brasil,13064034,financeiro0334@cliente.com.br,19900000334,CLI-0334
SRC-CUST-00335,Cliente 0335 Comercio e Servicos Ltda,Cliente 0335,13000000000335,active,Rua Comercial 155,86,Centro,Campinas,SP,Brasil,13065035,financeiro0335@cliente.com.br,19900000335,CLI-0335
SRC-CUST-00336,Cliente 0336 Comercio e Servicos Ltda,Cliente 0336,13000000000336,active,Rua Comercial 156,87,Distrito Industrial,Sumare,SP,Brasil,13066036,financeiro0336@cliente.com.br,19900000336,CLI-0336
SRC-CUST-00337,Cliente 0337 Comercio e Servicos Ltda,Cliente 0337,13000000000337,active,Rua Comercial 157,88,Centro,Valinhos,SP,Brasil,13067037,financeiro0337@cliente.com.br,19900000337,CLI-0337
SRC-CUST-00338,Cliente 0338 Comercio e Servicos Ltda,Cliente 0338,13000000000338,active,Rua Comercial 158,89,Centro,Hortolandia,SP,Brasil,13068038,financeiro0338@cliente.com.br,19900000338,CLI-0338
SRC-CUST-00339,Cliente 0339 Comercio e Servicos Ltda,Cliente 0339,13000000000339,active,Rua Comercial 159,90,Centro,Paulinia,SP,Brasil,13069039,financeiro0339@cliente.com.br,19900000339,CLI-0339
SRC-CUST-00340,Cliente 0340 Comercio e Servicos Ltda,Cliente 0340,13000000000340,active,Rua Comercial 160,91,Distrito Industrial,Campinas,SP,Brasil,13070040,financeiro0340@cliente.com.br,19900000340,CLI-0340
SRC-CUST-00341,Cliente 0341 Comercio e Servicos Ltda,Cliente 0341,13000000000341,active,Rua Comercial 161,92,Centro,Sumare,SP,Brasil,13071041,financeiro0341@cliente.com.br,19900000341,CLI-0341
SRC-CUST-00342,Cliente 0342 Comercio e Servicos Ltda,Cliente 0342,13000000000342,active,Rua Comercial 162,93,Centro,Valinhos,SP,Brasil,13072042,financeiro0342@cliente.com.br,19900000342,CLI-0342
SRC-CUST-00343,Cliente 0343 Comercio e Servicos Ltda,Cliente 0343,13000000000343,active,Rua Comercial 163,94,Centro,Hortolandia,SP,Brasil,13073043,financeiro0343@cliente.com.br,19900000343,CLI-0343
SRC-CUST-00344,Cliente 0344 Comercio e Servicos Ltda,Cliente 0344,13000000000344,active,Rua Comercial 164,95,Distrito Industrial,Paulinia,SP,Brasil,13074044,financeiro0344@cliente.com.br,19900000344,CLI-0344
SRC-CUST-00345,Cliente 0345 Comercio e Servicos Ltda,Cliente 0345,13000000000345,active,Rua Comercial 165,96,Centro,Campinas,SP,Brasil,13075045,financeiro0345@cliente.com.br,19900000345,CLI-0345
SRC-CUST-00346,Cliente 0346 Comercio e Servicos Ltda,Cliente 0346,13000000000346,active,Rua Comercial 166,97,Centro,Sumare,SP,Brasil,13076046,financeiro0346@cliente.com.br,19900000346,CLI-0346
SRC-CUST-00347,Cliente 0347 Comercio e Servicos Ltda,Cliente 0347,13000000000347,active,Rua Comercial 167,98,Centro,Valinhos,SP,Brasil,13077047,financeiro0347@cliente.com.br,19900000347,CLI-0347
SRC-CUST-00348,Cliente 0348 Comercio e Servicos Ltda,Cliente 0348,13000000000348,inactive,Rua Comercial 168,99,Distrito Industrial,Hortolandia,SP,Brasil,13078048,financeiro0348@cliente.com.br,19900000348,CLI-0348
SRC-CUST-00349,Cliente 0349 Comercio e Servicos Ltda,Cliente 0349,13000000000349,active,Rua Comercial 169,100,Centro,Paulinia,SP,Brasil,13079049,financeiro0349@cliente.com.br,19900000349,CLI-0349
SRC-CUST-00350,Cliente 0350 Comercio e Servicos Ltda,Cliente 0350,13000000000350,active,Rua Comercial 170,101,Centro,Campinas,SP,Brasil,13080050,financeiro0350@cliente.com.br,19900000350,CLI-0350
SRC-CUST-00351,Cliente 0351 Comercio e Servicos Ltda,Cliente 0351,13000000000351,active,Rua Comercial 171,102,Centro,Sumare,SP,Brasil,13081051,financeiro0351@cliente.com.br,19900000351,CLI-0351
SRC-CUST-00352,Cliente 0352 Comercio e Servicos Ltda,Cliente 0352,13000000000352,active,Rua Comercial 172,103,Distrito Industrial,Valinhos,SP,Brasil,13082052,financeiro0352@cliente.com.br,19900000352,CLI-0352
SRC-CUST-00353,Cliente 0353 Comercio e Servicos Ltda,Cliente 0353,13000000000353,active,Rua Comercial 173,104,Centro,Hortolandia,SP,Brasil,13083053,financeiro0353@cliente.com.br,19900000353,CLI-0353
SRC-CUST-00354,Cliente 0354 Comercio e Servicos Ltda,Cliente 0354,13000000000354,active,Rua Comercial 174,105,Centro,Paulinia,SP,Brasil,13084054,financeiro0354@cliente.com.br,19900000354,CLI-0354
SRC-CUST-00355,Cliente 0355 Comercio e Servicos Ltda,Cliente 0355,13000000000355,active,Rua Comercial 175,106,Centro,Campinas,SP,Brasil,13085055,financeiro0355@cliente.com.br,19900000355,CLI-0355
SRC-CUST-00356,Cliente 0356 Comercio e Servicos Ltda,Cliente 0356,13000000000356,active,Rua Comercial 176,107,Distrito Industrial,Sumare,SP,Brasil,13086056,financeiro0356@cliente.com.br,19900000356,CLI-0356
SRC-CUST-00357,Cliente 0357 Comercio e Servicos Ltda,Cliente 0357,13000000000357,active,Rua Comercial 177,108,Centro,Valinhos,SP,Brasil,13087057,financeiro0357@cliente.com.br,19900000357,CLI-0357
SRC-CUST-00358,Cliente 0358 Comercio e Servicos Ltda,Cliente 0358,13000000000358,active,Rua Comercial 178,109,Centro,Hortolandia,SP,Brasil,13088058,financeiro0358@cliente.com.br,19900000358,CLI-0358
SRC-CUST-00359,Cliente 0359 Comercio e Servicos Ltda,Cliente 0359,13000000000359,active,Rua Comercial 179,110,Centro,Paulinia,SP,Brasil,13089059,financeiro0359@cliente.com.br,19900000359,CLI-0359
SRC-CUST-00360,Cliente 0360 Comercio e Servicos Ltda,Cliente 0360,13000000000360,active,Rua Comercial 180,111,Distrito Industrial,Campinas,SP,Brasil,13000060,financeiro0360@cliente.com.br,19900000360,CLI-0360
SRC-CUST-00361,Cliente 0361 Comercio e Servicos Ltda,Cliente 0361,13000000000361,active,Rua Comercial 1,112,Centro,Sumare,SP,Brasil,13001061,financeiro0361@cliente.com.br,19900000361,CLI-0361
SRC-CUST-00362,Cliente 0362 Comercio e Servicos Ltda,Cliente 0362,13000000000362,active,Rua Comercial 2,113,Centro,Valinhos,SP,Brasil,13002062,financeiro0362@cliente.com.br,19900000362,CLI-0362
SRC-CUST-00363,Cliente 0363 Comercio e Servicos Ltda,Cliente 0363,13000000000363,active,Rua Comercial 3,114,Centro,Hortolandia,SP,Brasil,13003063,financeiro0363@cliente.com.br,19900000363,CLI-0363
SRC-CUST-00364,Cliente 0364 Comercio e Servicos Ltda,Cliente 0364,13000000000364,active,Rua Comercial 4,115,Distrito Industrial,Paulinia,SP,Brasil,13004064,financeiro0364@cliente.com.br,19900000364,CLI-0364
SRC-CUST-00365,Cliente 0365 Comercio e Servicos Ltda,Cliente 0365,13000000000365,active,Rua Comercial 5,116,Centro,Campinas,SP,Brasil,13005065,financeiro0365@cliente.com.br,19900000365,CLI-0365
SRC-CUST-00366,Cliente 0366 Comercio e Servicos Ltda,Cliente 0366,13000000000366,active,Rua Comercial 6,117,Centro,Sumare,SP,Brasil,13006066,financeiro0366@cliente.com.br,19900000366,CLI-0366
SRC-CUST-00367,Cliente 0367 Comercio e Servicos Ltda,Cliente 0367,13000000000367,active,Rua Comercial 7,118,Centro,Valinhos,SP,Brasil,13007067,financeiro0367@cliente.com.br,19900000367,CLI-0367
SRC-CUST-00368,Cliente 0368 Comercio e Servicos Ltda,Cliente 0368,13000000000368,active,Rua Comercial 8,119,Distrito Industrial,Hortolandia,SP,Brasil,13008068,financeiro0368@cliente.com.br,19900000368,CLI-0368
SRC-CUST-00369,Cliente 0369 Comercio e Servicos Ltda,Cliente 0369,13000000000369,active,Rua Comercial 9,120,Centro,Paulinia,SP,Brasil,13009069,financeiro0369@cliente.com.br,19900000369,CLI-0369
SRC-CUST-00370,Cliente 0370 Comercio e Servicos Ltda,Cliente 0370,13000000000370,active,Rua Comercial 10,121,Centro,Campinas,SP,Brasil,13010070,financeiro0370@cliente.com.br,19900000370,CLI-0370
SRC-CUST-00371,Cliente 0371 Comercio e Servicos Ltda,Cliente 0371,13000000000371,active,Rua Comercial 11,122,Centro,Sumare,SP,Brasil,13011071,financeiro0371@cliente.com.br,19900000371,CLI-0371
SRC-CUST-00372,Cliente 0372 Comercio e Servicos Ltda,Cliente 0372,13000000000372,active,Rua Comercial 12,123,Distrito Industrial,Valinhos,SP,Brasil,13012072,financeiro0372@cliente.com.br,19900000372,CLI-0372
SRC-CUST-00373,Cliente 0373 Comercio e Servicos Ltda,Cliente 0373,13000000000373,active,Rua Comercial 13,124,Centro,Hortolandia,SP,Brasil,13013073,financeiro0373@cliente.com.br,19900000373,CLI-0373
SRC-CUST-00374,Cliente 0374 Comercio e Servicos Ltda,Cliente 0374,13000000000374,active,Rua Comercial 14,125,Centro,Paulinia,SP,Brasil,13014074,financeiro0374@cliente.com.br,19900000374,CLI-0374
